date,kickoff,div,country,league,league_label,fixture,home,away,confidence,xg_home,xg_away,group,market,selection,prob,fair_odds,validation,price,edge_pct,exp_shots,exp_sot,exp_corners,exp_fouls
2026-09-26,15:15,SP2,Spain,La Liga 2,Spain · La Liga 2,Granada v Andorra,Granada,Andorra,23.1,1.52,1.34,yellows,Total yellow cards,Over 5.5,0.4087,2.45,no better than league average,,,24.6,9.0,8.2,29.2
2026-09-26,15:15,SP2,Spain,La Liga 2,Spain · La Liga 2,Granada v Andorra,Granada,Andorra,23.1,1.52,1.34,yellows,Total yellow cards,Under 5.5,0.5913,1.69,no better than league average,,,24.6,9.0,8.2,29.2
2026-09-26,15:15,SP2,Spain,La Liga 2,Spain · La Liga 2,Granada v Andorra,Granada,Andorra,23.1,1.52,1.34,yellows,Total yellow cards,Over 6.5,0.2587,3.87,no better than league average,,,24.6,9.0,8.2,29.2
2026-09-26,15:15,SP2,Spain,La Liga 2,Spain · La Liga 2,Granada v Andorra,Granada,Andorra,23.1,1.52,1.34,yellows,Total yellow cards,Under 6.5,0.7413,1.35,no better than league average,,,24.6,9.0,8.2,29.2
2026-09-26,15:15,SP2,Spain,La Liga 2,Spain · La Liga 2,Granada v Andorra,Granada,Andorra,23.1,1.52,1.34,yellows,Home yellow cards,Over 1.5,0.7264,1.38,no better than league average,,,24.6,9.0,8.2,29.2
2026-09-26,15:15,SP2,Spain,La Liga 2,Spain · La Liga 2,Granada v Andorra,Granada,Andorra,23.1,1.52,1.34,yellows,Home yellow cards,Over 2.5,0.4736,2.11,no better than league average,,,24.6,9.0,8.2,29.2
2026-09-26,15:15,SP2,Spain,La Liga 2,Spain · La Liga 2,Granada v Andorra,Granada,Andorra,23.1,1.52,1.34,yellows,Away yellow cards,Over 1.5,0.7273,1.38,no better than league average,,,24.6,9.0,8.2,29.2
2026-09-26,15:15,SP2,Spain,La Liga 2,Spain · La Liga 2,Granada v Andorra,Granada,Andorra,23.1,1.52,1.34,yellows,Away yellow cards,Over 2.5,0.4747,2.11,no better than league average,,,24.6,9.0,8.2,29.2
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,goals,1X2,Home,0.4583,2.18,no better than league average,1.91,-12.47,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,goals,1X2,Draw,0.2958,3.38,no better than league average,3.2,-5.34,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,goals,1X2,Away,0.2459,4.07,no better than league average,4.1,0.82,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,goals,Double chance,Home or Draw,0.7541,1.33,no better than league average,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,goals,Double chance,Home or Away,0.7042,1.42,no better than league average,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,goals,Double chance,Draw or Away,0.5417,1.85,no better than league average,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,goals,Total goals,Over 0.5,0.8693,1.15,no better than league average,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,goals,Total goals,Under 0.5,0.1307,7.65,no better than league average,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,goals,Total goals,Over 1.5,0.602,1.66,no better than league average,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,goals,Total goals,Under 1.5,0.398,2.51,no better than league average,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,goals,Total goals,Over 2.5,0.3318,3.01,no better than league average,2.4,-20.36,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,goals,Total goals,Under 2.5,0.6682,1.5,no better than league average,1.53,2.23,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,goals,Total goals,Over 3.5,0.1486,6.73,no better than league average,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,goals,Total goals,Under 3.5,0.8514,1.17,no better than league average,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,goals,Total goals,Over 4.5,0.0555,18.01,no better than league average,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,goals,Total goals,Under 4.5,0.9445,1.06,no better than league average,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,goals,Both teams to score,Yes,0.391,2.56,no better than league average,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,goals,Both teams to score,No,0.609,1.64,no better than league average,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,goals,Home team goals,Over 0.5,0.7052,1.42,no better than league average,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,goals,Home team goals,Over 1.5,0.3451,2.9,no better than league average,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,goals,Home team goals,Over 2.5,0.1252,7.99,no better than league average,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,goals,Away team goals,Over 0.5,0.5552,1.8,no better than league average,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,goals,Away team goals,Over 1.5,0.1948,5.13,no better than league average,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,goals,Away team goals,Over 2.5,0.0489,20.46,no better than league average,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,goals,Asian handicap,Home -0.5,0.4583,2.18,no better than league average,1.95,-10.64,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,goals,Asian handicap,Away +0.5,0.5417,1.85,no better than league average,1.85,0.22,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,ht_goals,Half-time result,Home,0.4318,2.32,no better than league average,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,ht_goals,Half-time result,Draw,0.4124,2.42,no better than league average,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,ht_goals,Half-time result,Away,0.1557,6.42,no better than league average,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,ht_goals,Half-time goals,Over 0.5,0.6843,1.46,no better than league average,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,ht_goals,Half-time goals,Over 1.5,0.3203,3.12,no better than league average,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,ht_goals,Half-time goals,Over 2.5,0.1104,9.06,no better than league average,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,shots,Total shots,Over 18.5,0.5829,1.72,marginal,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,shots,Total shots,Under 18.5,0.4171,2.4,marginal,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,shots,Total shots,Over 20.5,0.4456,2.24,marginal,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,shots,Total shots,Under 20.5,0.5544,1.8,marginal,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,shots,Total shots,Over 22.5,0.3201,3.12,marginal,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,shots,Total shots,Under 22.5,0.6799,1.47,marginal,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,shots,Home shots,Over 11.5,0.5999,1.67,marginal,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,shots,Home shots,Over 13.5,0.4291,2.33,marginal,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,shots,Away shots,Over 5.5,0.6372,1.57,marginal,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,shots,Away shots,Over 7.5,0.4027,2.48,marginal,,,,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,sot,Total shots on target,Over 4.5,0.6875,1.45,beats league average,,,20.1,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,sot,Total shots on target,Under 4.5,0.3125,3.2,beats league average,,,20.1,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,sot,Total shots on target,Over 5.5,0.535,1.87,beats league average,,,20.1,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,sot,Total shots on target,Under 5.5,0.465,2.15,beats league average,,,20.1,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,sot,Total shots on target,Over 6.5,0.3872,2.58,beats league average,,,20.1,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,sot,Total shots on target,Under 6.5,0.6128,1.63,beats league average,,,20.1,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,sot,Home shots on target,Over 2.5,0.7373,1.36,beats league average,,,20.1,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,sot,Home shots on target,Over 3.5,0.5504,1.82,beats league average,,,20.1,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,sot,Away shots on target,Over 0.5,0.8352,1.2,beats league average,,,20.1,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,sot,Away shots on target,Over 1.5,0.5612,1.78,beats league average,,,20.1,,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,corners,Total corners,Over 7.5,0.5433,1.84,no better than league average,,,20.1,6.0,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,corners,Total corners,Under 7.5,0.4567,2.19,no better than league average,,,20.1,6.0,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,corners,Total corners,Over 8.5,0.426,2.35,no better than league average,,,20.1,6.0,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,corners,Total corners,Under 8.5,0.574,1.74,no better than league average,,,20.1,6.0,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,corners,Total corners,Over 9.5,0.3202,3.12,no better than league average,,,20.1,6.0,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,corners,Total corners,Under 9.5,0.6798,1.47,no better than league average,,,20.1,6.0,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,corners,Home corners,Over 3.5,0.669,1.49,no better than league average,,,20.1,6.0,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,corners,Home corners,Over 4.5,0.5106,1.96,no better than league average,,,20.1,6.0,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,corners,Away corners,Over 2.5,0.5938,1.68,no better than league average,,,20.1,6.0,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,corners,Away corners,Over 3.5,0.4055,2.47,no better than league average,,,20.1,6.0,,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,fouls,Total fouls,Over 25.5,0.5897,1.7,beats league average,,,20.1,6.0,8.2,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,fouls,Total fouls,Under 25.5,0.4103,2.44,beats league average,,,20.1,6.0,8.2,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,fouls,Total fouls,Over 27.5,0.4618,2.17,beats league average,,,20.1,6.0,8.2,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,fouls,Total fouls,Under 27.5,0.5382,1.86,beats league average,,,20.1,6.0,8.2,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,fouls,Total fouls,Over 29.5,0.3415,2.93,beats league average,,,20.1,6.0,8.2,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,fouls,Total fouls,Under 29.5,0.6585,1.52,beats league average,,,20.1,6.0,8.2,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,fouls,Home fouls,Over 12.5,0.6397,1.56,beats league average,,,20.1,6.0,8.2,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,fouls,Home fouls,Over 14.5,0.463,2.16,beats league average,,,20.1,6.0,8.2,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,fouls,Away fouls,Over 10.5,0.6872,1.46,beats league average,,,20.1,6.0,8.2,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,fouls,Away fouls,Over 12.5,0.5006,2.0,beats league average,,,20.1,6.0,8.2,
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,yellows,Total yellow cards,Over 3.5,0.5732,1.74,no better than league average,,,20.1,6.0,8.2,27.2
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,yellows,Total yellow cards,Under 3.5,0.4268,2.34,no better than league average,,,20.1,6.0,8.2,27.2
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,yellows,Total yellow cards,Over 4.5,0.3778,2.65,no better than league average,,,20.1,6.0,8.2,27.2
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,yellows,Total yellow cards,Under 4.5,0.6222,1.61,no better than league average,,,20.1,6.0,8.2,27.2
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,yellows,Total yellow cards,Over 5.5,0.2202,4.54,no better than league average,,,20.1,6.0,8.2,27.2
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,yellows,Total yellow cards,Under 5.5,0.7798,1.28,no better than league average,,,20.1,6.0,8.2,27.2
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,yellows,Home yellow cards,Over 0.5,0.8248,1.21,no better than league average,,,20.1,6.0,8.2,27.2
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,yellows,Home yellow cards,Over 1.5,0.5196,1.92,no better than league average,,,20.1,6.0,8.2,27.2
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,yellows,Away yellow cards,Over 1.5,0.6674,1.5,no better than league average,,,20.1,6.0,8.2,27.2
2026-09-26,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Tenerife v Cadiz,Tenerife,Cadiz,10.8,1.22,0.81,yellows,Away yellow cards,Over 2.5,0.4019,2.49,no better than league average,,,20.1,6.0,8.2,27.2
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,goals,1X2,Home,0.4447,2.25,no better than league average,2.01,-10.62,,,,
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,goals,1X2,Draw,0.2912,3.43,no better than league average,3.2,-6.8,,,,
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,goals,1X2,Away,0.2641,3.79,no better than league average,3.9,2.98,,,,
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,goals,Double chance,Home or Draw,0.7359,1.36,no better than league average,,,,,,
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,goals,Double chance,Home or Away,0.7088,1.41,no better than league average,,,,,,
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,goals,Double chance,Draw or Away,0.5553,1.8,no better than league average,,,,,,
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,goals,Total goals,Over 0.5,0.8795,1.14,no better than league average,,,,,,
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,goals,Total goals,Under 0.5,0.1205,8.3,no better than league average,,,,,,
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,goals,Total goals,Over 1.5,0.6231,1.6,no better than league average,,,,,,
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,goals,Total goals,Under 1.5,0.3769,2.65,no better than league average,,,,,,
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,goals,Total goals,Over 2.5,0.3537,2.83,no better than league average,2.35,-16.87,,,,
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,goals,Total goals,Under 2.5,0.6463,1.55,no better than league average,1.57,1.46,,,,
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,goals,Total goals,Over 3.5,0.1637,6.11,no better than league average,,,,,,
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,goals,Total goals,Under 3.5,0.8363,1.2,no better than league average,,,,,,
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,goals,Total goals,Over 4.5,0.0634,15.78,no better than league average,,,,,,
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,goals,Total goals,Under 4.5,0.9366,1.07,no better than league average,,,,,,
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,goals,Both teams to score,Yes,0.414,2.42,no better than league average,,,,,,
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,goals,Both teams to score,No,0.586,1.71,no better than league average,,,,,,
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,goals,Home team goals,Over 0.5,0.7088,1.41,no better than league average,,,,,,
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,goals,Home team goals,Over 1.5,0.3495,2.86,no better than league average,,,,,,
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,goals,Home team goals,Over 2.5,0.1279,7.82,no better than league average,,,,,,
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,goals,Away team goals,Over 0.5,0.5847,1.71,no better than league average,,,,,,
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,goals,Away team goals,Over 1.5,0.2198,4.55,no better than league average,,,,,,
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,goals,Away team goals,Over 2.5,0.0594,16.83,no better than league average,,,,,,
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,goals,Asian handicap,Home -0.5,0.4447,2.25,no better than league average,2.03,-9.73,,,,
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,goals,Asian handicap,Away +0.5,0.5553,1.8,no better than league average,1.78,-1.16,,,,
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,ht_goals,Half-time result,Home,0.2384,4.19,no better than league average,,,,,,
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,ht_goals,Half-time result,Draw,0.4893,2.04,no better than league average,,,,,,
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,ht_goals,Half-time result,Away,0.2723,3.67,no better than league average,,,,,,
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,ht_goals,Half-time goals,Over 0.5,0.5985,1.67,no better than league average,,,,,,
2026-09-27,20:00,SP2,Spain,La Liga 2,Spain · La Liga 2,Oviedo v Sp Gijon,Oviedo,Sp Gijon,10.7,1.23,0.88,ht_goals,Half-time goals,Over 1.5,0.2321,4.31,no better than league average,,,,,,
